Profile Name,Sent Utc Ts,Message Name,Channel,Country Iso Code,Account Locale,Email Locale,Title Name,Email Domain Name,Link Url,Click Utc Ts,Device Model,Click Cnt
Marcus,2021-07-15 13:14:33,NEW_DEVICE_LOGIN,EMAIL,GB,en-GB,en-GB,,GMAIL.COM,,,,0
Marcus,2021-07-03 11:25:04,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,The Serpent,GMAIL.COM,,,,0
Marcus,2021-06-30 12:27:16,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Sex/Life,GMAIL.COM,,,,0
Marcus,2021-06-30 12:02:27,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Sophie: A Murder in West Cork,GMAIL.COM,,,,0
Marcus,2021-06-28 12:10:24,PUSH_CONTINUE_WATCHING,PUSH,GB,en-GB,en-GB,Master of None,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2021-06-28 12:10:19,INAPP_CONTINUE_WATCHING,NOTIFICATIONS,GB,,,Master of None,GMAIL.COM,,,,0
Marcus,2021-06-23 11:44:22,PUSH_COMING_SOON,PUSH,GB,en-GB,en-GB,Sex/Life,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2021-06-23 11:44:19,INAPP_COMING_SOON,NOTIFICATIONS,GB,,,Sex/Life,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2021-06-21 11:48:47,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Security,GMAIL.COM,,,,0
Marcus,2021-06-21 11:48:47,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Security,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2021-06-20 11:54:26,INAPP_CONTINUE_WATCHING,NOTIFICATIONS,GB,,,One Chance,GMAIL.COM,,,,0
Marcus,2021-06-20 11:54:26,PUSH_CONTINUE_WATCHING,PUSH,GB,en-GB,en-GB,One Chance,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2021-06-18 12:56:46,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Fatherhood,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2021-06-18 12:56:46,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Fatherhood,GMAIL.COM,,,,0
Marcus,2021-06-18 12:08:36,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,The Intruder,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2021-06-18 11:42:18,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,The Intruder,GMAIL.COM,,,,0
Marcus,2021-06-16 11:25:53,PUSH_COMING_SOON,PUSH,GB,en-GB,en-GB,Fatherhood,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2021-06-16 11:25:34,INAPP_COMING_SOON,NOTIFICATIONS,GB,,,Fatherhood,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2021-06-14 12:45:16,INAPP_THUMBS_LONG_PLAY,NOTIFICATIONS,GB,,,Believe Me: The Abduction of Lisa McVey,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2021-06-12 20:49:33,NEW_DEVICE_LOGIN,EMAIL,GB,en-GB,en-GB,,GMAIL.COM,,,,0
Marcus,2021-06-10 12:30:16,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Body Brokers,GMAIL.COM,,,,0
Marcus,2021-06-09 14:03:05,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Awake,GMAIL.COM,,,,0
Marcus,2021-06-07 12:38:19,INAPP_WHAT_TO_WATCH_MOVIE_NIGHT_HIGHLANDER,NOTIFICATIONS,GB,,,Spider-Man: Far from Home,GMAIL.COM,,,,0
Marcus,2021-06-07 11:41:40,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,GB,,,Awake,GMAIL.COM,,,APPLE_iPhone9-1,0
Marcus,2021-06-06 11:28:32,INAPP_TOP_10,NOTIFICATIONS,GB,,,,GMAIL.COM,,,,0
Marcus,2021-06-05 11:49:31,INAPP_CONTINUE_WATCHING,NOTIFICATIONS,GB,,,Fatale,GMAIL.COM,,,,0
Marcus,2021-06-03 11:29:15,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Believe Me: The Abduction of Lisa McVey,GMAIL.COM,,,,0
Marcus,2021-05-31 11:22:55,INAPP_BTN_DOWNLOAD,NOTIFICATIONS,GB,,,I Am All Girls,GMAIL.COM,,,,0
Marcus,2021-05-28 12:01:30,INAPP_CONTINUE_WATCHING,NOTIFICATIONS,GB,,,Who Killed Sara?,GMAIL.COM,,,,0
Marcus,2021-05-28 11:59:29,INAPP_COMING_SOON,NOTIFICATIONS,GB,,,Awake,GMAIL.COM,,,APPLE_iPad7-11,0
Marcus,2021-05-22 12:04:30,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Army of the Dead,GMAIL.COM,,,,0
Marcus,2021-05-21 11:10:33,INAPP_COMING_SOON,NOTIFICATIONS,GB,,,Army of the Dead,GMAIL.COM,,,APPLE_iPad7-11,0
Marcus,2021-05-20 11:31:34,INAPP_CONTINUE_WATCHING,NOTIFICATIONS,GB,,,Monster,GMAIL.COM,,,,0
Marcus,2021-05-16 11:45:27,INAPP_WHAT_TO_WATCH_SUGGESTIONS_HIGHLANDER,NOTIFICATIONS,GB,,,Seaspiracy,GMAIL.COM,,,,0
Marcus,2021-05-15 13:42:32,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,I Am All Girls,GMAIL.COM,,,,0
Marcus,2021-05-15 12:25:14,INAPP_WATCH_IT_AGAIN,NOTIFICATIONS,GB,,,Eagle Eye,GMAIL.COM,,,,0
Marcus,2021-05-15 12:07:02,INAPP_TOP_10,NOTIFICATIONS,GB,,,,GMAIL.COM,,,,0
Marcus,2021-05-13 12:15:30,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,GB,,,The Woman in the Window,GMAIL.COM,,,,0
Marcus,2021-05-13 12:01:22,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,GB,,,I Am All Girls,GMAIL.COM,,,,0
Marcus,2021-05-13 11:49:16,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,GB,,,Halston,GMAIL.COM,,,,0
Marcus,2021-05-07 17:41:35,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,The Sons of Sam: A Descent into Darkness,GMAIL.COM,,,,0
Marcus,2021-05-07 12:45:19,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Premonition,GMAIL.COM,,,,0
Marcus,2021-05-07 12:39:07,INAPP_COMING_SOON,NOTIFICATIONS,GB,,,The Woman in the Window,GMAIL.COM,,,,0
Marcus,2021-04-30 13:43:30,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,The Innocent,GMAIL.COM,,,,0
Marcus,2021-04-29 12:37:42,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Things Heard & Seen,GMAIL.COM,,,,0
Marcus,2021-04-25 12:26:27,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,GB,,,Fatma,GMAIL.COM,,,,0
Marcus,2021-04-24 12:12:04,INAPP_THUMBS_SHORT_PLAY,NOTIFICATIONS,GB,,,Only Mine,GMAIL.COM,,,,0
Marcus,2021-04-23 11:57:22,INAPP_WATCH_IT_AGAIN,NOTIFICATIONS,GB,,,Unforgotten,GMAIL.COM,,,,0
Marcus,2021-04-22 12:29:36,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Stowaway,GMAIL.COM,,,,0
Marcus,2021-04-20 12:48:23,INAPP_THUMBS_SHORT_PLAY,NOTIFICATIONS,GB,,,Bitter Daisies,GMAIL.COM,,,,0
Marcus,2021-04-18 12:40:17,INAPP_COMING_SOON,NOTIFICATIONS,GB,,,Stowaway,GMAIL.COM,,,,0
Marcus,2021-04-17 12:28:39,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Why Did You Kill Me?,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2021-04-17 12:28:25,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Why Did You Kill Me?,GMAIL.COM,,,,0
Marcus,2021-04-15 12:42:00,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Only Mine,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2021-04-15 12:18:34,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Only Mine,GMAIL.COM,,,,0
Marcus,2021-04-11 12:33:44,INAPP_THUMBS_SHORT_PLAY,NOTIFICATIONS,GB,,,Curve,GMAIL.COM,,,,0
Marcus,2021-04-11 12:22:28,INAPP_COMING_SOON,NOTIFICATIONS,GB,,,Only Mine,GMAIL.COM,,,,0
Marcus,2021-04-10 12:48:25,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Two Distant Strangers,GMAIL.COM,,,,0
Marcus,2021-04-10 12:48:25,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Two Distant Strangers,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2021-04-09 11:48:28,INAPP_THUMBS_LONG_PLAY,NOTIFICATIONS,GB,,,Run,GMAIL.COM,,,,0
Marcus,2021-04-03 12:40:18,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Sleepers,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2021-04-03 12:40:17,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Sleepers,GMAIL.COM,,,,0
Marcus,2021-04-03 11:25:28,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Murder on the Home Front,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2021-04-03 11:18:16,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Murder on the Home Front,GMAIL.COM,,,,0
Marcus,2021-04-02 14:24:08,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Run,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2021-04-02 14:24:08,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Run,GMAIL.COM,,,,0
Marcus,2021-04-01 12:36:44,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Beneath,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2021-04-01 11:44:32,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Beneath,GMAIL.COM,,,,0
Marcus,2021-03-31 18:06:18,NEW_DEVICE_LOGIN,EMAIL,GB,en-GB,en-GB,,GMAIL.COM,,,,0
Marcus,2021-03-31 12:07:06,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Greta,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2021-03-30 12:43:24,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Greta,GMAIL.COM,,,,0
Marcus,2021-03-28 13:11:56,INAPP_TOP_10,NOTIFICATIONS,GB,,,Brooklyn Nine-Nine,GMAIL.COM,,,,0
Marcus,2021-03-28 12:59:20,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,The Irregulars,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2021-03-28 11:11:40,INAPP_COMING_SOON,NOTIFICATIONS,GB,,,Run,GMAIL.COM,,,,0
Marcus,2021-03-27 16:44:40,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Who Killed Sara?,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2021-03-27 13:47:39,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,The Irregulars,GMAIL.COM,,,,0
Marcus,2021-03-27 13:25:05,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Who Killed Sara?,GMAIL.COM,,,,0
Marcus,2021-03-24 22:10:05,INTERACTIVE_REACTIVE,EMAIL,GB,en-GB,en-GB,Black Mirror: Bandersnatch,GMAIL.COM,,,,0
Marcus,2021-03-23 22:17:28,NEW_DEVICE_LOGIN,EMAIL,GB,en-GB,en-GB,,GMAIL.COM,,,,0
Marcus,2021-03-23 12:59:42,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Molly's Game,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2021-03-22 13:28:30,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Molly's Game,GMAIL.COM,,,,0
Marcus,2021-03-21 17:45:17,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Fatale,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2021-03-20 17:22:22,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Sky Rojo,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2021-03-20 13:36:13,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Fatale,GMAIL.COM,,,,0
Marcus,2021-03-20 12:20:17,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Sky Rojo,GMAIL.COM,,,,0
Marcus,2021-03-18 13:01:34,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Deadly Illusions,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2021-03-18 12:11:05,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Deadly Illusions,GMAIL.COM,,,,0
Marcus,2021-03-17 13:35:10,INAPP_COMING_SOON,NOTIFICATIONS,GB,,,The Irregulars,GMAIL.COM,,,,0
Marcus,2021-03-15 07:31:43,NEW_DEVICE_LOGIN,EMAIL,GB,en-GB,en-GB,,GMAIL.COM,,,,0
Marcus,2021-03-13 12:57:25,INAPP_THUMBS_LONG_PLAY,NOTIFICATIONS,GB,,,No Good Deed,GMAIL.COM,,,,0
Marcus,2021-03-12 17:05:59,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,The One,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2021-03-12 16:54:28,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,The One,GMAIL.COM,,,,0
Marcus,2021-03-10 13:41:15,INAPP_COMING_SOON,NOTIFICATIONS,GB,,,The One,GMAIL.COM,,,,0
Marcus,2021-03-10 13:26:00,PUSH_ORIGINALS_PREPROMOTE,PUSH,GB,en-GB,en-GB,The One,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2021-03-10 13:07:30,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Sentinelle,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2021-03-10 12:54:14,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Sentinelle,GMAIL.COM,,,,0
Marcus,2021-03-10 12:36:30,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,GB,,,The One,GMAIL.COM,,,,0
Marcus,2021-03-01 13:43:58,INAPP_THUMBS_SHORT_PLAY,NOTIFICATIONS,GB,,,News of the World,GMAIL.COM,,,,0
Marcus,2021-03-01 13:35:24,PUSH_ORIGINALS_PREPROMOTE,PUSH,GB,en-GB,en-GB,Murder Among the Mormons,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2021-03-01 13:35:23,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,GB,,,Murder Among the Mormons,GMAIL.COM,,,,0
Marcus,2021-01-06 12:17:07,TERMS_OF_USE_UMA,ALERTS,GB,,,,GMAIL.COM,,,,0
Marcus,2021-01-01 13:46:37,PUSH_NEW_SEASON_ALERT,PUSH,GB,en-GB,en-GB,Cobra Kai,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2021-01-01 13:15:53,INAPP_NEW_SEASON_ALERT,NOTIFICATIONS,GB,,,Cobra Kai,GMAIL.COM,,,,0
Marcus,2020-12-29 13:23:47,INAPP_THUMBS_LONG_PLAY,NOTIFICATIONS,GB,,,The Midnight Sky,GMAIL.COM,,,,0
Marcus,2020-12-27 15:34:40,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Death to 2020,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-12-27 15:34:40,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Death to 2020,GMAIL.COM,,,,0
Marcus,2020-12-26 13:53:23,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Bridgerton,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-12-26 13:53:20,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Bridgerton,GMAIL.COM,,,,0
Marcus,2020-12-25 12:29:38,PUSH_ORIGINALS_PREPROMOTE,PUSH,GB,en-GB,en-GB,Death to 2020,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-12-25 12:29:30,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,GB,,,Death to 2020,GMAIL.COM,,,,0
Marcus,2020-12-24 13:37:04,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,The Midnight Sky,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-12-24 13:18:13,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,The Midnight Sky,GMAIL.COM,,,,0
Marcus,2020-12-23 12:27:35,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,"Mary, Queen of Scots",GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-12-23 12:27:27,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,"Mary, Queen of Scots",GMAIL.COM,,,,0
Marcus,2020-12-20 13:22:07,PUSH_TOP_10,PUSH,GB,en-GB,en-GB,The Ripper,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-12-20 13:22:06,INAPP_TOP_10,NOTIFICATIONS,GB,,,The Ripper,GMAIL.COM,,,,0
Marcus,2020-12-20 12:34:20,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Ocean's 8,GMAIL.COM,,,,0
Marcus,2020-12-14 13:11:21,INAPP_THUMBS_LONG_PLAY,NOTIFICATIONS,GB,,,Brave Blue World: Racing to Solve Our Water Crisis,GMAIL.COM,,,,0
Marcus,2020-12-13 12:07:38,INAPP_THUMBS_SHORT_PLAY,NOTIFICATIONS,GB,,,Virgin River,GMAIL.COM,,,,0
Marcus,2020-12-11 15:02:30,NEW_DEVICE_LOGIN,EMAIL,GB,en-GB,en-GB,,GMAIL.COM,,,,0
Marcus,2020-12-11 14:26:47,NEW_DEVICE_LOGIN,EMAIL,GB,en-GB,en-GB,,GMAIL.COM,,,,0
Marcus,2020-12-09 14:13:19,PUSH_ORIGINALS_PREPROMOTE,PUSH,GB,en-GB,en-GB,The Mess You Leave Behind,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-12-09 14:13:19,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,GB,,,The Mess You Leave Behind,GMAIL.COM,,,,0
Marcus,2020-12-09 14:04:53,NEW_DEVICE_LOGIN,EMAIL,GB,en-GB,en-GB,,GMAIL.COM,,,,0
Marcus,2020-12-09 13:36:58,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,MANK,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-12-09 12:56:17,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,MANK,GMAIL.COM,,,,0
Marcus,2020-12-08 12:37:13,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Ava,GMAIL.COM,,,,0
Marcus,2020-12-06 14:43:02,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Alien Worlds,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-12-06 14:10:50,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Taking Lives,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-12-06 13:53:11,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Alien Worlds,GMAIL.COM,,,,0
Marcus,2020-12-06 13:04:09,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Taking Lives,GMAIL.COM,,,,0
Marcus,2020-12-02 08:17:52,BILLING_ENTITY_CHANGE_PROJECT_PEANUT_BUTTER,EMAIL,GB,en-GB,en-GB,,GMAIL.COM,,,,0
Marcus,2020-11-30 15:08:37,PUSH_ORIGINALS_PREPROMOTE,PUSH,GB,en-GB,en-GB,Alien Worlds,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-11-30 13:56:24,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,GB,,,Alien Worlds,GMAIL.COM,,,,0
Marcus,2020-11-19 14:01:51,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Arkansas,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-11-19 13:28:24,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Arkansas,GMAIL.COM,,,,0
Marcus,2020-11-18 13:17:16,INAPP_KIDS_PROFILE_AWARENESS_CATCH_UP,NOTIFICATIONS,GB,,,,GMAIL.COM,,,,0
Marcus,2020-11-17 14:59:39,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Trial 4,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-11-17 13:44:09,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Trial 4,GMAIL.COM,,,,0
Marcus,2020-11-16 14:39:56,PUSH_WHAT_TO_WATCH_ROW_THEMES,PUSH,GB,en-GB,en-GB,"Whose Vote Counts, Explained",GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-11-16 13:17:14,INAPP_WHAT_TO_WATCH_ROW_THEMES_HIGHLANDER,NOTIFICATIONS,GB,,,"Whose Vote Counts, Explained",GMAIL.COM,,,APPLE_iPhone7-2,0
Marcus,2020-11-15 16:03:06,PUSH_NEW_SEASON_ALERT,PUSH,GB,en-GB,en-GB,The Crown,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-11-15 13:53:38,INAPP_NEW_SEASON_ALERT,NOTIFICATIONS,GB,,,The Crown,GMAIL.COM,,,,0
Marcus,2020-11-14 12:38:21,INAPP_THUMBS_SHORT_PLAY,NOTIFICATIONS,GB,,,Agatha Christie's Crooked House,GMAIL.COM,,,APPLE_iPhone7-2,0
Marcus,2020-11-04 14:30:15,PUSH_WHAT_TO_WATCH_ROW_THEMES,PUSH,GB,en-GB,en-GB,Signs,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-11-04 12:41:20,INAPP_WHAT_TO_WATCH_ROW_THEMES_HIGHLANDER,NOTIFICATIONS,GB,,,Signs,GMAIL.COM,,,,0
Marcus,2020-11-03 13:32:52,PUSH_WHAT_TO_WATCH_ROW_THEMES,PUSH,GB,en-GB,en-GB,The Frozen Dead,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-11-03 12:21:07,INAPP_WHAT_TO_WATCH_ROW_THEMES_HIGHLANDER,NOTIFICATIONS,GB,,,The Frozen Dead,GMAIL.COM,,,,0
Marcus,2020-11-02 13:41:33,PUSH_WHAT_TO_WATCH_ROW_THEMES,PUSH,GB,en-GB,en-GB,Lucifer,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-11-02 12:31:20,INAPP_WHAT_TO_WATCH_ROW_THEMES_HIGHLANDER,NOTIFICATIONS,GB,,,Lucifer,GMAIL.COM,,,,0
Marcus,2020-10-30 16:06:34,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Secrets of the Saqqara Tomb,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-10-30 16:06:29,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Secrets of the Saqqara Tomb,GMAIL.COM,,,,0
Marcus,2020-10-30 14:55:24,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Holidate,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-10-30 14:55:23,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Holidate,GMAIL.COM,,,,0
Marcus,2020-10-23 14:00:44,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Rebecca,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-10-23 13:16:03,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Rebecca,GMAIL.COM,,,,0
Marcus,2020-10-14 14:33:26,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,The Haunting of Bly Manor,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-10-14 13:50:56,PUSH_TOP_10,PUSH,GB,en-GB,en-GB,The Haunting of Bly Manor,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-10-14 12:51:20,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,The Haunting of Bly Manor,GMAIL.COM,,,,0
Marcus,2020-10-14 12:41:29,INAPP_TOP_10,NOTIFICATIONS,GB,,,The Haunting of Bly Manor,GMAIL.COM,,,,0
Marcus,2020-10-11 13:36:43,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Hubie Halloween,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-10-11 13:11:34,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Hubie Halloween,GMAIL.COM,,,,0
Marcus,2020-10-10 14:17:27,PUSH_CONTINUE_WATCHING,PUSH,GB,en-GB,en-GB,Misfits,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-10-10 14:10:45,INAPP_CONTINUE_WATCHING,NOTIFICATIONS,GB,,,Misfits,GMAIL.COM,,,,0
Marcus,2020-09-26 12:36:14,INAPP_WATCH_IT_AGAIN,NOTIFICATIONS,GB,,,Criminal: UK,GMAIL.COM,,,,0
Marcus,2020-09-26 12:36:14,PUSH_WATCH_IT_AGAIN,PUSH,GB,en-GB,en-GB,Criminal: UK,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-09-26 12:02:03,PUSH_NEW_SEASON_ALERT,PUSH,GB,en-GB,en-GB,Jack Whitehall: Travels with My Father,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-09-26 11:33:10,INAPP_NEW_SEASON_ALERT,NOTIFICATIONS,GB,,,Jack Whitehall: Travels with My Father,GMAIL.COM,,,,0
Marcus,2020-09-18 14:26:11,PUSH_CONTINUE_WATCHING,PUSH,GB,en-GB,en-GB,Bordertown,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-09-18 13:58:47,PUSH_TOP_10,PUSH,GB,en-GB,en-GB,Criminal: UK,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-09-18 12:19:16,INAPP_CONTINUE_WATCHING,NOTIFICATIONS,GB,,,Bordertown,GMAIL.COM,,,,0
Marcus,2020-09-18 12:13:40,INAPP_TOP_10,NOTIFICATIONS,GB,,,Criminal: UK,GMAIL.COM,,,,0
Marcus,2020-09-18 12:00:14,INAPP_THUMBS_LONG_PLAY,NOTIFICATIONS,GB,,,Michael McIntyre: Showman,GMAIL.COM,,,APPLE_iPhone7-2,0
Marcus,2020-09-17 15:37:16,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,The Devil All The Time,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-09-17 15:23:15,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,The Duchess,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-09-17 12:34:35,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,The Devil All The Time,GMAIL.COM,,,,0
Marcus,2020-09-17 12:24:56,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,The Duchess,GMAIL.COM,,,,0
